,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
108,Batman: Gotham Knights,2000,33,Issue,2002-11-01,Comicvine,7207,119365,Batman: Gotham Knights,2000,33, ,https://comicvine.gamespot.com/batman-gotham-knights-33-tabula-rasa-prologue-the-/4000-119365/,30 days 00:00:00,DC Comics
109,Batman: Gotham Knights,2000,34,Issue,2002-12-01,Comicvine,7207,119366,Batman: Gotham Knights,2000,34, ,https://comicvine.gamespot.com/batman-gotham-knights-34-tabula-rasa-part-one-skin/4000-119366/,31 days 00:00:00,DC Comics
110,Batman: Gotham Knights,2000,35,Issue,2003-01-01,Comicvine,7207,119367,Batman: Gotham Knights,2000,35, ,https://comicvine.gamespot.com/batman-gotham-knights-35-tabula-rasa-part-two-pain/4000-119367/,31 days 00:00:00,DC Comics
111,Batman: Gotham Knights,2000,36,Issue,2003-02-01,Comicvine,7207,119370,Batman: Gotham Knights,2000,36, ,https://comicvine.gamespot.com/batman-gotham-knights-36-tabula-rasa-part-three-pi/4000-119370/,28 days 00:00:00,DC Comics
112,Batman: Gotham Knights,2000,37,Issue,2003-03-01,Comicvine,7207,119371,Batman: Gotham Knights,2000,37, ,https://comicvine.gamespot.com/batman-gotham-knights-37-spoiler-space/4000-119371/,212 days 00:00:00,DC Comics
113,Young Justice,1998,46,Issue,2002-08-01,Comicvine,9420,141153,Young Justice,1998,46, ,https://comicvine.gamespot.com/young-justice-46-four-to-go/4000-141153/,31 days 00:00:00,DC Comics
114,Young Justice,1998,47,Issue,2002-09-01,Comicvine,9420,141154,Young Justice,1998,47, ,https://comicvine.gamespot.com/young-justice-47-fighting-madd-part-one-mia/4000-141154/,30 days 00:00:00,DC Comics
115,Young Justice,1998,48,Issue,2002-10-01,Comicvine,9420,126514,Young Justice,1998,48, ,https://comicvine.gamespot.com/young-justice-48-fighting-maad-part-two-doa/4000-126514/,31 days 00:00:00,DC Comics
116,Young Justice,1998,49,Issue,2002-11-01,Comicvine,9420,91347,Young Justice,1998,49, ,https://comicvine.gamespot.com/young-justice-49-fighting-maad-part-three-awol/4000-91347/,30 days 00:00:00,DC Comics
117,Young Justice,1998,50,Issue,2002-12-01,Comicvine,9420,91348,Young Justice,1998,50, ,https://comicvine.gamespot.com/young-justice-50-fighting-maad-part-four-mubar-mes/4000-91348/,31 days 00:00:00,DC Comics
118,Young Justice,1998,51,Issue,2003-01-01,Comicvine,9420,91349,Young Justice,1998,51, ,https://comicvine.gamespot.com/young-justice-51-zand-on-the-run/4000-91349/,31 days 00:00:00,DC Comics
119,Young Justice,1998,52,Issue,2003-02-01,Comicvine,9420,91350,Young Justice,1998,52, ,https://comicvine.gamespot.com/young-justice-52-the-unreal-world/4000-91350/,28 days 00:00:00,DC Comics
120,Young Justice,1998,53,Issue,2003-03-01,Comicvine,9420,91351,Young Justice,1998,53, ,https://comicvine.gamespot.com/young-justice-53-dead-man-sprinting/4000-91351/,31 days 00:00:00,DC Comics
121,Young Justice,1998,54,Issue,2003-04-01,Comicvine,9420,91352,Young Justice,1998,54, ,https://comicvine.gamespot.com/young-justice-54-break-on-through-to-the-other-sei/4000-91352/,30 days 00:00:00,DC Comics
122,Young Justice,1998,55,Issue,2003-05-01,Comicvine,9420,91353,Young Justice,1998,55, ,https://comicvine.gamespot.com/young-justice-55-ive-got-a-secret/4000-91353/,427 days 00:00:00,DC Comics
123,Green Arrow,2001,11,Issue,2002-02-28,Comicvine,9113,71655,Green Arrow,2001,11, ,https://comicvine.gamespot.com/green-arrow-11-ultimate-speedy/4000-71655/,31 days 00:00:00,DC Comics
124,Green Arrow,2001,12,Issue,2002-03-31,Comicvine,9113,71656,Green Arrow,2001,12, ,https://comicvine.gamespot.com/green-arrow-12-feast-and-fowl/4000-71656/,61 days 00:00:00,DC Comics
